Price,Year,Kilometer,Seating Capacity,Fuel Tank Capacity,Make,Model,Fuel Type,Transmission,Location,Color,Owner,Seller Type,Engine,Max Power,Max Torque,Drivetrain
1375000.0,2021.0,16000.0,5.0,10.0,Tata,Nexon EV XZ Plus,Electric,Automatic,Mumbai,White,First,Individual,0,0,0,FWD
1875000.0,2022.0,18000.0,5.0,50.0,Hyundai,Creta SX (O) 1.4 Turbo 7 DCT Dual Tone [2022-2022],Petrol,Automatic,Delhi,Black,First,Individual,1353 cc,138 bhp @ 6000 rpm,242 Nm @ 1500 rpm,FWD
2950000.0,2020.0,10700.0,5.0,55.0,Audi,Q2 Premium Plus I 40 TFSI quattro,Petrol,Automatic,Ahmedabad,White,First,Individual,1984 cc,188 bhp @ 4200 rpm,320 Nm @ 1500 rpm,AWD
4085001.5,2018.0,78000.0,5.0,75.0,Audi,Q7 45 TDI Premium Plus,Diesel,Automatic,Chandigarh,Black,First,Individual,2967 cc,245 bhp @ 2910 rpm,600 Nm @ 1500 rpm,AWD
1050000.0,2020.0,16282.0,5.0,37.0,Hyundai,Elite i20 Asta (O) 1.0 Turbo DCT,Petrol,Automatic,Pune,White,First,Individual,998 cc,118 bhp @ 6000 rpm,172 Nm @ 1500 rpm,FWD
470000.0,2013.0,66000.0,5.0,43.0,Hyundai,Verna Fluidic 1.6 CRDi SX,Diesel,Manual,Amritsar,Grey,Third,Individual,1582 cc,126 bhp @ 4000 rpm,260 Nm @ 1900 rpm,FWD
345000.0,2017.0,72019.0,5.0,35.0,Maruti Suzuki,Wagon R VXI,Petrol,Manual,Ranchi,Silver,Second,Individual,998 cc,67 bhp @ 6200 rpm,90 Nm @ 3500 rpm,FWD
1490000.0,2013.0,136500.0,5.0,10.0,BMW,5-Series 520d Sedan,Diesel,Automatic,Hyderabad,White,First,Individual,1995 cc,184 bhp @ 4000 rpm,380 Nm @ 1750 rpm,RWD
550000.0,2007.0,92170.0,5.0,60.0,Mahindra,Scorpio 2.6 Turbo 7 Str,Diesel,Manual,Ranchi,White,Second,Individual,2609 cc,116@3800,277@1700,RWD
484999.0,2018.0,55221.0,5.0,43.0,Hyundai,Grand i10 Magna 1.2 Kappa VTVT [2013-2016],Petrol,Manual,Mumbai,White,First,Individual,1197 cc,81 bhp @ 6000 rpm,114 Nm @ 4000 rpm,FWD
3350000.0,2018.0,25000.0,5.0,80.0,Toyota,Fortuner 2.8 4x2 AT [2016-2020],Diesel,Automatic,Noida,White,First,Individual,2755 cc,174 bhp @ 3400 rpm,450 Nm @ 1600 rpm,RWD
210000.0,2011.0,58888.0,5.0,10.0,Maruti Suzuki,Ritz VXI BS-IV,Petrol,Manual,Delhi,Maroon,Second,Individual,0,0,0,0
4085001.5,2022.0,1.0,5.0,70.0,Audi,Q5 45 TFSI Premium Plus,Petrol,Automatic,Delhi,Blue,UnRegistered Car,Individual,1984 cc,248 bhp @ 5000 rpm,370 Nm @ 1600 rpm,AWD
890000.0,2020.0,23500.0,5.0,50.0,Renault,Duster RXS 1.5 Petrol MT,Petrol,Manual,Chennai,White,First,Individual,1498 cc,105 bhp @ 5600 rpm,142 Nm @ 4000 rpm,FWD
325000.0,2012.0,68000.0,5.0,42.0,Maruti Suzuki,Swift DZire VXI,Petrol,Manual,Kanpur,White,Second,Individual,1197 cc,85 bhp @ 6000 rpm,114 Nm @ 4000 rpm,FWD
1390000.0,2019.0,29096.0,5.0,55.0,Hyundai,Creta SX 1.6 AT Petrol,Petrol,Automatic,Mumbai,White,First,Individual,1591 cc,122 bhp @ 6400 rpm,151 Nm @ 4850 rpm,FWD
459999.0,2016.0,61223.0,5.0,43.0,Hyundai,Grand i10 Magna 1.2 Kappa VTVT [2013-2016],Petrol,Manual,Kanpur,White,First,Individual,1197 cc,81 bhp @ 6000 rpm,114 Nm @ 4000 rpm,FWD
1075000.0,2017.0,86000.0,5.0,60.0,Jeep,Compass Limited (O) 2.0 Diesel [2017-2020],Diesel,Manual,Ludhiana,White,First,Individual,1956 cc,171 bhp @ 3750 rpm,350 Nm @ 1750 rpm,FWD
484999.0,2013.0,87000.0,5.0,45.0,Hyundai,Verna EX 1.6 CRDi [2017-2018],Diesel,Manual,Ludhiana,White,First,Individual,1582 cc,126 bhp @ 4000 rpm,260 Nm @ 1500 rpm,FWD
385000.0,2013.0,79287.0,5.0,45.0,Hyundai,i20 Magna 1.2,Petrol,Manual,Kanpur,White,First,Individual,1197 cc,83 bhp @ 6000 rpm,113.796 Nm @ 4000 rpm,FWD
4085001.5,2018.0,47009.0,5.0,10.0,Mercedes-Benz,GLC 220 d Sport,Diesel,Automatic,Pune,Blue,Second,Individual,0,0,0,0
3900000.0,2018.0,48945.0,5.0,75.0,Audi,A6 35 TDI Matrix,Diesel,Automatic,Goa,Black,First,Corporate,1968 cc,190 bhp @ 3800 rpm,400 Nm @ 1750 rpm,FWD
1050000.0,2019.0,17000.0,5.0,45.0,Mahindra,Marazzo M2 8 STR,Diesel,Manual,Lucknow,Green,First,Individual,1497 cc,121 bhp @ 3500 rpm,300 Nm @ 1750 rpm,FWD
1575000.0,2019.0,55000.0,5.0,50.0,Kia,Seltos HTX Plus 1.5 Diesel [2020-2021],Diesel,Manual,Lucknow,Silver,First,Individual,1493 cc,113 bhp @ 4000 rpm,250 Nm @ 1500 rpm,FWD
655000.0,2016.0,38779.0,5.0,37.0,Maruti Suzuki,Baleno Alpha 1.2,Petrol,Manual,Mumbai,Blue,First,Individual,1197 cc,83 bhp @ 6000 rpm,115 Nm @ 4000 rpm,FWD
4085001.5,2019.0,72000.0,5.0,80.0,Mercedes-Benz,E-Class E 220d Expression [2019-2019],Diesel,Automatic,Pune,White,First,Individual,1950 cc,192 bhp @ 3800 rpm,400 Nm @ 1600 rpm,RWD
865000.0,2016.0,67000.0,5.0,45.0,Maruti Suzuki,Ertiga ZDI + SHVS,Diesel,Manual,Navi Mumbai,White,First,Individual,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,FWD
699000.0,2017.0,67000.0,5.0,43.0,Hyundai,Verna Fluidic 1.6 VTVT SX,Petrol,Manual,Navi Mumbai,White,First,Individual,1591 cc,121 bhp @ 6300 rpm,158 Nm @ 4200 rpm,FWD
425000.0,2012.0,70000.0,5.0,43.0,Hyundai,Verna Fluidic 1.6 CRDi SX,Diesel,Manual,Jalandhar,White,Second,Individual,1582 cc,126 bhp @ 4000 rpm,260 Nm @ 1900 rpm,FWD
4085001.5,2020.0,6000.0,5.0,70.0,Land Rover,Discovery Sport S,Diesel,Automatic,Hyderabad,White,First,Individual,1999 cc,177 bhp @ 4000 rpm,430 Nm @ 1750 rpm,AWD
2900000.0,2017.0,46000.0,5.0,80.0,Toyota,Fortuner 2.8 4x2 AT [2016-2020],Diesel,Automatic,Delhi,White,First,Individual,2755 cc,174 bhp @ 3400 rpm,450 Nm @ 1600 rpm,RWD
4085001.5,2017.0,34000.0,5.0,90.0,Mercedes-Benz,GLE 250 d,Diesel,Automatic,Navi Mumbai,Silver,First,Individual,2143 cc,201 bhp @ 3800 rpm,500 Nm @ 1600 rpm,AWD
490000.0,2015.0,23103.0,5.0,43.0,Hyundai,Xcent S 1.2 (O),Petrol,Manual,Udupi,White,First,Individual,1197 cc,81 bhp @ 6000 rpm,114 Nm @ 4000 rpm,FWD
4085001.5,2016.0,27000.0,5.0,70.0,Mercedes-Benz,S-Class Maybach S 500,Petrol,Automatic,Delhi,Blue,First,Individual,4663 cc,453 bhp @ 5250 rpm,700 Nm @ 1800 rpm,RWD
1475000.0,2019.0,9576.0,5.0,55.0,Hyundai,Creta SX 1.6 AT Petrol,Petrol,Automatic,Bangalore,White,First,Individual,1591 cc,122 bhp @ 6400 rpm,151 Nm @ 4850 rpm,FWD
1729000.0,2020.0,27000.0,5.0,60.0,MG,Hector Sharp 1.5 DCT Petrol [2019-2020],Petrol,Automatic,Panvel,Silver,First,Individual,1451 cc,141 bhp @ 5000 rpm,250 Nm @ 1600 rpm,0
1764999.0,2021.0,1942.0,5.0,48.0,MG,Astor Sharp 1.5 CVT,Petrol,Automatic,Bangalore,Red,First,Individual,1498 cc,108 bhp @ 6000 rpm,144 Nm @ 4400 rpm,FWD
250000.0,2006.5,119300.0,5.0,58.0,Honda,CR-V 2.4 AT,Petrol,Automatic,Pune,Black,Third,Individual,2354 cc,152@6000,215@3600,AWD
245000.0,2016.0,55000.0,5.0,35.0,Maruti Suzuki,Alto 800 Lxi,Petrol,Manual,Faridabad,White,First,Individual,796 cc,47 bhp @ 6000 rpm,69 Nm @ 3500 rpm,FWD
490000.0,2015.0,98000.0,5.0,50.0,Renault,Duster 85 PS RxL,Diesel,Manual,Jamshedpur,White,Second,Individual,1461 cc,84 bhp @ 3750 rpm,200 Nm @ 1900 rpm,FWD
550000.0,2017.0,61400.0,5.0,43.0,Hyundai,Grand i10 Sportz (O) 1.2 Kappa VTVT [2017-2018],Petrol,Manual,Aurangabad,Grey,First,Individual,1197 cc,81 bhp @ 6000 rpm,114 Nm @ 4000 rpm,FWD
675000.0,2016.0,87693.0,5.0,40.0,Honda,City V,Petrol,Manual,Pune,Red,First,Individual,1497 cc,117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,FWD
2225000.0,2015.0,31000.0,5.0,66.0,Mercedes-Benz,C-Class C 200 Avantgarde,Petrol,Automatic,Mumbai,Blue,First,Individual,1991 cc,181 bhp @ 5500 rpm,300 Nm @ 1200 rpm,RWD
560000.0,2016.0,75210.0,5.0,40.0,Hyundai,Elite i20 Asta 1.4 (O) CRDi,Diesel,Manual,Ahmedabad,White,First,Individual,1396 cc,89 bhp @ 4000 rpm,220 Nm @ 1500 rpm,FWD
225000.0,2012.0,69000.0,5.0,45.0,Skoda,Fabia Elegance 1.6 MPI,Petrol,Manual,Mumbai,Silver,First,Individual,1598 cc,105 bhp @ 5250 rpm,153 Nm @ 3800 rpm,FWD
499000.0,2014.0,88000.0,5.0,55.0,Skoda,Rapid 1.5 TDI CR Ambition Plus AT,Diesel,Automatic,Pune,Black,Second,Individual,1498 cc,103 bhp @ 4400 rpm,250 Nm @ 1500 rpm,FWD
1055000.0,2020.0,15000.0,5.0,45.0,Kia,Sonet GTX Plus 1.0 DCT [2020-2021],Petrol,Automatic,Kolkata,Gold,First,Individual,998 cc,118 bhp @ 6000 rpm,172 Nm @ 1500 rpm,FWD
2048999.0,2020.0,45350.0,5.0,70.0,Mahindra,XUV500 W11 AT,Diesel,Automatic,Bangalore,White,First,Individual,2179 cc,153 bhp @ 3750 rpm,360 Nm @ 1750 rpm,FWD
2775000.0,2018.0,68189.0,5.0,57.0,BMW,3-Series 320d Luxury Line,Diesel,Automatic,Jaipur,Brown,First,Individual,1995 cc,188 bhp @ 4000 rpm,400 Nm @ 1750 rpm,RWD
1650000.0,2015.0,75000.0,5.0,50.0,Mercedes-Benz,GLA 200 CDI Sport,Diesel,Automatic,Faridabad,White,First,Individual,2143 cc,134 bhp @ 3600 rpm,300 Nm @ 1600 rpm,FWD
350000.0,2013.0,45000.0,5.0,35.0,Maruti Suzuki,Wagon R VXi,Petrol,Manual,Pune,White,First,Individual,998 cc,68@6200,90@3500,0
1450000.0,2014.0,33000.0,5.0,65.0,Audi,A6 35 TDI Premium,Diesel,Automatic,Faridabad,Red,Second,Individual,1968 cc,177 bhp @ 3750 rpm,380 Nm @ 1750 rpm,FWD
600000.0,2014.0,83000.0,5.0,60.0,Mahindra,Scorpio VLX 2WD BS-IV,Diesel,Manual,Rudrapur,White,Second,Individual,2179 cc,120 bhp @ 4000 rpm,290 Nm @ 1800 rpm,RWD
1250000.0,2012.0,78000.0,5.0,10.0,BMW,5-Series 520d Sedan,Diesel,Automatic,Mohali,Black,First,Individual,1995 cc,184 bhp @ 4000 rpm,380 Nm @ 1750 rpm,RWD
1675000.0,2014.0,136500.0,5.0,80.0,Toyota,Fortuner 3.0 4x4 MT,Diesel,Manual,Jaipur,White,First,Individual,2982 cc,169 bhp @ 3600 rpm,343 Nm @ 1400 rpm,AWD
575000.0,2015.0,67000.0,5.0,45.0,Hyundai,Elite i20 Magna 1.2,Petrol,Manual,Hyderabad,White,First,Individual,1197 cc,82 bhp @ 6000 rpm,115 Nm @ 4000 rpm,FWD
699000.0,2017.0,75000.0,5.0,52.0,Ford,Ecosport Titanium+ 1.5L TDCi,Diesel,Manual,Mumbai,Grey,First,Individual,1498 cc,99 bhp @ 3750 rpm,205 Nm @ 1750 rpm,FWD
2450000.0,2014.0,48600.0,5.0,90.0,Audi,Q7 3.0 TDI quattro Premium Plus,Diesel,Automatic,Nashik,Blue,Second,Individual,2967 cc,241 bhp @ 3800 rpm,550 Nm @ 1750 rpm,AWD
2775000.0,2016.0,48000.0,5.0,66.0,Mercedes-Benz,C-Class C 250 d,Diesel,Automatic,Delhi,Black,First,Individual,2143 cc,204 bhp @ 3800 rpm,500 Nm @ 1600 rpm,RWD
430000.0,2020.0,5790.0,5.0,27.0,Maruti Suzuki,S-Presso VXi,Petrol,Manual,Hyderabad,Silver,First,Individual,998 cc,67 bhp @ 5500 rpm,90 Nm @ 3500 rpm,FWD
1165000.0,2018.0,32000.0,5.0,60.0,Mahindra,Scorpio S5 2WD 7 STR,Diesel,Manual,Patna,White,First,Individual,2179 cc,120 bhp @ 4000 rpm,280 Nm @ 1800 rpm,RWD
1780000.0,2020.0,65433.0,5.0,60.0,MG,Hector Sharp 2.0 Diesel Turbo MT,Diesel,Manual,Lucknow,Black,First,Individual,1956 cc,169 bhp @ 3750 rpm,350 Nm @ 1750 rpm,FWD
295000.0,2011.0,87230.0,5.0,43.0,Maruti Suzuki,Swift VDi BS-IV,Diesel,Manual,Hyderabad,Silver,First,Individual,1248 cc,75@4000,190@2000,FWD
495000.0,2017.0,38258.0,5.0,37.0,Maruti Suzuki,Swift ZDi,Diesel,Manual,Varanasi,White,Second,Individual,1248 cc,74 bhp @ 4000 rpm,190 Nm @ 2000 rpm,FWD
975000.0,2019.0,56881.0,5.0,40.0,Honda,City VX (O) MT,Petrol,Manual,Lucknow,Silver,First,Individual,1497 cc,117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,FWD
645000.0,2013.0,76000.0,5.0,55.0,Toyota,Innova 2.5 G4 7 STR,Diesel,Manual,Kanpur,Grey,Second,Individual,2494 cc,102@5600,200@1400,0
425000.0,2014.0,72000.0,5.0,50.0,Renault,Duster 110 PS RxL Diesel,Diesel,Manual,Ludhiana,White,Second,Individual,1461 cc,108 bhp @ 3900 rpm,248 Nm @ 2250 rpm,FWD
1350000.0,2012.0,72000.0,5.0,64.0,Audi,Q3 2.0 TDI quattro Premium,Diesel,Automatic,Hyderabad,White,UnRegistered Car,Individual,1968 cc,174 bhp @ 4200 rpm,380 Nm @ 1750 rpm,AWD
3200000.0,2014.0,60514.0,5.0,90.0,Mercedes-Benz,M-Class 350 CDI,Diesel,Automatic,Pune,Silver,First,Individual,2987 cc,234@3800,535@1600,AWD
1250000.0,2013.0,71141.0,5.0,60.0,Volvo,V40 Cross Country D3,Diesel,Automatic,Navi Mumbai,Silver,First,Individual,1984 cc,150 bhp @ 3500 rpm,350 Nm @ 1500 rpm,FWD
4085001.5,2018.0,40937.0,5.0,65.0,BMW,5-Series 530d M Sport [2013-2017],Diesel,Automatic,Chennai,White,First,Individual,2993 cc,258 bhp @ 4000 rpm,560 Nm @ 1500 rpm,RWD
560000.0,2013.0,37000.0,5.0,42.0,Maruti Suzuki,Swift DZire VDI,Diesel,Manual,Salem,Gold,First,Individual,1248 cc,74 bhp @ 4000 rpm,190 Nm @ 2000 rpm,FWD
1221000.0,2019.0,46000.0,5.0,60.0,Mahindra,Scorpio S5 2WD 7 STR,Diesel,Manual,Patna,White,First,Individual,2179 cc,120 bhp @ 4000 rpm,280 Nm @ 1800 rpm,RWD
2975000.0,2015.0,86999.0,5.0,10.0,BMW,X5 xDrive 30d M Sport,Diesel,Automatic,Mohali,Yellow,First,Individual,2993 cc,258 bhp @ 4000 rpm,560 Nm @ 1500 rpm,AWD
295000.0,2009.0,70200.0,5.0,42.0,Honda,City 1.5 S AT,Petrol,Automatic,Mumbai,Grey,Second,Individual,1497 cc,118@6600,146@4600,FWD
1300000.0,2012.0,64800.0,5.0,66.0,Mercedes-Benz,C-Class 200 CGI,Petrol,Automatic,Delhi,Silver,First,Individual,1796 cc,186 bhp @ 5600 rpm,285 Nm @ 4000 rpm,RWD
950000.0,2016.0,73000.0,5.0,60.0,Hyundai,Creta 1.6 SX Plus AT,Diesel,Automatic,Dehradun,Silver,First,Individual,1582 cc,126 bhp @ 4000 rpm,265 Nm @ 1900 rpm,FWD
1350000.0,2012.0,72000.0,5.0,80.0,Mercedes-Benz,E-Class E350 CDI Avantgarde,Diesel,Automatic,Vadodara,White,Second,Individual,2987 cc,231@3800,540@1600,RWD
2682000.0,2015.0,76345.0,5.0,70.0,Mercedes-Benz,M-Class ML 350 CDI,Diesel,Automatic,Gurgaon,White,First,Individual,2997 cc,254 bhp @ 3600 rpm,619 Nm @ 1600 rpm,AWD
286000.0,2017.0,40564.0,5.0,35.0,Maruti Suzuki,Alto 800 Lxi,Petrol,Manual,Jamshedpur,Silver,First,Individual,796 cc,47 bhp @ 6000 rpm,69 Nm @ 3500 rpm,FWD
340000.0,2013.0,98500.0,5.0,45.0,Hyundai,i20 Magna 1.4 CRDI,Diesel,Manual,Chandigarh,Silver,First,Individual,1336 cc,89 bhp @ 4000 rpm,219.744 Nm @ 1500 rpm,FWD
1125000.0,2020.0,46807.0,5.0,55.0,Skoda,Rapid Style AT,Petrol,Automatic,Bangalore,Red,First,Individual,999 cc,109 bhp @ 5000 rpm,175 Nm @ 1750 rpm,FWD
580000.0,2018.0,81000.0,5.0,44.0,Tata,Nexon XMA Petrol,Petrol,Automatic,Valsad,Red,First,Individual,1198 cc,108 bhp @ 5000 rpm,170 Nm @ 1750 rpm,FWD
495000.0,2015.0,13716.0,5.0,42.0,Maruti Suzuki,Swift DZire VXI,Petrol,Manual,Pune,Silver,First,Individual,1197 cc,85 bhp @ 6000 rpm,114 Nm @ 4000 rpm,FWD
550000.0,2014.0,89000.0,5.0,42.0,Maruti Suzuki,Swift DZire ZDI,Diesel,Manual,Chennai,White,First,Individual,1248 cc,74 bhp @ 4000 rpm,190 Nm @ 2000 rpm,FWD
1485000.0,2021.0,13000.0,5.0,45.0,Kia,Sonet GTX Plus 1.5 AT [2020-2021],Diesel,Automatic,Mumbai,Red,First,Individual,1493 cc,113 bhp @ 4000 rpm,250 Nm @ 1500 rpm,FWD
885000.0,2018.0,38000.0,5.0,55.0,Skoda,Rapid Monte Carlo 1.6 MPI MT,Petrol,Manual,Bangalore,Red,First,Individual,1598 cc,104 bhp @ 5200 rpm,153 Nm @ 3750 rpm,FWD
3650000.0,2012.0,25500.0,5.0,64.0,Audi,RS5 4.2 Coupe,Petrol,Automatic,Mumbai,Blue,Second,Corporate,4163 cc,444 bhp @ 8250 rpm,430 Nm @ 4000 rpm,AWD
715000.0,2020.0,17000.0,5.0,37.0,Hyundai,Grand i10 NIOS Magna AMT 1.2 Kappa VTVT,Petrol,Automatic,Bangalore,Silver,First,Individual,1197 cc,82 bhp @ 6000 rpm,114 Nm @ 4000 rpm,FWD
2485000.0,2012.0,44724.0,5.0,80.0,Mercedes-Benz,R-Class R350 4MATIC,Petrol,Automatic,Bangalore,White,First,Individual,3496 cc,272 bhp @ 6000 rpm,350 Nm @ 5000 rpm,AWD
2250000.0,2020.0,24549.0,5.0,55.0,Toyota,Innova 2.4 G 7 STR [2016-2017],Diesel,Manual,Jaipur,Grey,Second,Individual,2393 cc,148 bhp @ 3400 rpm,343 Nm @ 1400 rpm,RWD
1050000.0,2017.0,97000.0,5.0,60.0,Hyundai,Creta SX Plus 1.6 AT CRDI,Diesel,Automatic,Zirakpur,Silver,First,Corporate,1582 cc,126 bhp @ 4000 rpm,265 Nm @ 1900 rpm,FWD
3600000.0,2018.0,7800.0,5.0,80.0,Toyota,Fortuner 2.8 4x2 AT [2016-2020],Diesel,Automatic,Mumbai,White,First,Individual,2755 cc,174 bhp @ 3400 rpm,450 Nm @ 1600 rpm,RWD
295000.0,2010.0,78000.0,5.0,42.0,Honda,City 1.5 S MT,Petrol,Manual,Zirakpur,White,First,Corporate,1497 cc,118@6600,146@4600,FWD
375000.0,2019.0,55000.0,5.0,28.0,Renault,Kwid RXT Opt,Petrol,Manual,Varanasi,Silver,First,Individual,799 cc,53 bhp @ 5678 rpm,72 Nm @ 4386 rpm,FWD
4085001.5,2021.0,20000.0,5.0,75.0,Audi,A6 2.0 TFSi Technology Pack,Petrol,Automatic,Bangalore,White,UnRegistered Car,Individual,1984 cc,180 bhp @ 4000 rpm,320 Nm @ 1500 rpm,FWD
2395000.0,2021.0,13594.0,5.0,50.0,Tata,Safari XZA Plus 6S Adventure New,Diesel,Automatic,Bangalore,Blue,First,Individual,1956 cc,168 bhp @ 3750 rpm,350 Nm @ 1750 rpm,FWD
1775000.0,2014.0,75000.0,5.0,65.0,Audi,A6 2.0 TDI Premium,Diesel,Automatic,Ahmedabad,White,First,Individual,1968 cc,177 bhp @ 3750 rpm,380 Nm @ 1750 rpm,FWD
275000.0,2011.0,65000.0,5.0,43.0,Maruti Suzuki,Ritz Vdi BS-IV,Diesel,Manual,Mumbai,Silver,First,Individual,1248 cc,75@4000,190@2000,0
325000.0,2014.0,43037.0,5.0,35.0,Honda,Brio EX MT,Petrol,Manual,Haldwani,Silver,First,Individual,1198 cc,87 bhp @ 6000 rpm,109 Nm @ 4500 rpm,FWD
425000.0,2013.0,26000.0,5.0,42.0,Maruti Suzuki,Swift ZDi,Diesel,Manual,Delhi,White,First,Individual,1248 cc,74 bhp @ 4000 rpm,190 Nm @ 2000 rpm,FWD
1475000.0,2020.0,78000.0,5.0,60.0,Mahindra,Scorpio S9 2WD 7 STR,Diesel,Manual,Yamunanagar,White,First,Individual,2179 cc,140 bhp @ 3750 rpm,320 Nm @ 1500 rpm,RWD
1580000.0,2018.0,115000.0,5.0,55.0,Toyota,Innova 2.8 GX AT 7 STR [2016-2020],Diesel,Automatic,Delhi,Beige,First,Individual,2755 cc,172 bhp @ 3400 rpm,360 Nm @ 1200 rpm,RWD
869000.0,2021.0,8700.0,5.0,35.0,Honda,Amaze VX CVT 1.2 Petrol,Petrol,Automatic,Mangalore,Brown,First,Individual,1199 cc,89 bhp @ 6000 rpm,110 Nm @ 4800 rpm,FWD
4085001.5,2019.0,31000.0,5.0,90.0,Mercedes-Benz,GLE 250 d,Diesel,Automatic,Mumbai,Grey,First,Corporate,2143 cc,201 bhp @ 3800 rpm,500 Nm @ 1600 rpm,AWD
1900000.0,2020.0,41736.0,5.0,60.0,Jeep,Compass Longitude Plus 2.0 Diesel 4x4 AT,Diesel,Automatic,Ahmedabad,Grey,First,Individual,1956 cc,171 bhp @ 3750 rpm,350 Nm @ 1750 rpm,AWD
4085001.5,2017.0,40000.0,5.0,80.0,Maserati,Levante Diesel,Diesel,Automatic,Chennai,White,Second,Individual,2979 cc,275 bhp @ 4000 rpm,600 Nm @ 2000 rpm,AWD
3550000.0,2020.0,55000.0,5.0,80.0,Toyota,Fortuner 2.8 4x2 AT [2016-2020],Diesel,Automatic,Delhi,Black,First,Corporate,2755 cc,174 bhp @ 3400 rpm,450 Nm @ 1600 rpm,RWD
3500000.0,2014.0,136500.0,5.0,90.0,Porsche,Cayenne Turbo,Petrol,Automatic,Mumbai,Blue,First,Individual,4806 cc,500 bhp @ 6500 rpm,700 Nm @ 2250 rpm,AWD
2425000.0,2022.0,11000.0,5.0,55.0,Toyota,Innova GX 2.4 AT 7 STR,Diesel,Automatic,Agra,Black,First,Individual,2393 cc,148 bhp @ 3400 rpm,360 Nm @ 1400 rpm,RWD
4085001.5,2018.0,24690.0,5.0,10.0,BMW,X5 xDrive 30d,Diesel,Automatic,Mumbai,Blue,First,Individual,2993 cc,258 bhp @ 4000 rpm,560 Nm @ 1500 rpm,AWD
750000.0,2011.0,117000.0,5.0,80.0,Toyota,Fortuner 3.0 MT,Diesel,Manual,Agra,White,Second,Individual,2982 cc,171@3600,343@1400,AWD
2200000.0,2014.0,95000.0,5.0,90.0,Audi,Q7 35 TDI Premium + Sunroof,Diesel,Automatic,Lucknow,White,First,Individual,2967 cc,241 bhp @ 3800 rpm,550 Nm @ 1750 rpm,AWD
520000.0,2019.0,76000.0,5.0,60.0,Maruti Suzuki,Wagon R LXi 1.0 CNG [2019-2020],CNG,Manual,Kanpur,White,First,Individual,998 cc,58 bhp @ 5500 rpm,78 Nm @ 3500 rpm,FWD
390000.0,2018.0,18000.0,5.0,35.0,Maruti Suzuki,Alto VXi (O),Petrol,Manual,Lucknow,Silver,First,Individual,998 cc,67 bhp @ 6000 rpm,90 Nm @ 3500 rpm,FWD
540000.0,2015.0,38000.0,5.0,43.0,Maruti Suzuki,Ciaz VXi (O),Petrol,Manual,Mumbai,Gold,First,Individual,1373 cc,91 bhp @ 6000 rpm,130 Nm @ 4000 rpm,FWD
699000.0,2018.0,43000.0,5.0,37.0,Maruti Suzuki,Swift VDi AMT [2018-2019],Diesel,Automatic,Mumbai,Red,First,Individual,1248 cc,74 bhp @ 4000 rpm,190 Nm @ 2000 rpm,FWD
484999.0,2013.0,107000.0,5.0,43.0,Hyundai,Verna Fluidic 1.6 CRDi SX,Diesel,Manual,Chandigarh,White,First,Individual,1582 cc,126 bhp @ 4000 rpm,260 Nm @ 1900 rpm,FWD
4085001.5,2021.0,13000.0,5.0,66.0,Mercedes-Benz,C-Class C 43 AMG,Petrol,Automatic,Delhi,Red,First,Individual,2996 cc,362 bhp @ 5500 rpm,520 Nm @ 2000 rpm,RWD
850000.0,2011.0,85000.0,5.0,90.0,Mercedes-Benz,E-Class E250 CDI BlueEfficiency,Diesel,Automatic,Mohali,White,Second,Individual,2143 cc,203 bhp @ 4200 rpm,500 Nm @ 1600 rpm,RWD
1085000.0,2018.0,8922.0,5.0,44.0,Tata,Nexon XZA Plus Petrol,Petrol,Automatic,Bangalore,Red,First,Individual,1198 cc,108 bhp @ 5000 rpm,170 Nm @ 1750 rpm,FWD
319000.0,2013.0,47800.0,5.0,35.0,Maruti Suzuki,Alto 800 Vxi,Petrol,Manual,Dharwad,Red,First,Individual,796 cc,47 bhp @ 6000 rpm,69 Nm @ 3500 rpm,FWD
549000.0,2012.0,136500.0,5.0,70.0,Mahindra,XUV500 W8,Diesel,Manual,Mohali,Silver,First,Individual,2179 cc,140 bhp @ 3750 rpm,330 Nm @ 2800 rpm,FWD
1725000.0,2019.0,68758.0,5.0,50.0,Tata,Harrier XZ [2019-2020],Diesel,Manual,Hyderabad,White,First,Individual,1956 cc,138 bhp @ 3750 rpm,350 Nm @ 1750 rpm,FWD
475000.0,2015.0,72000.0,5.0,42.0,Honda,Mobilio S Diesel,Diesel,Manual,Agra,White,Second,Individual,1498 cc,99 bhp @ 3600 rpm,200 Nm @ 1750 rpm,FWD
890000.0,2022.0,7500.0,5.0,37.0,Tata,Punch Creative iRA Pack MT,Petrol,Manual,Mumbai,White,First,Individual,1199 cc,84 bhp @ 6000 rpm,113 Nm @ 3300 rpm,FWD
235000.0,2012.0,37000.0,5.0,35.0,Maruti Suzuki,Wagon R VXi,Petrol,Manual,Mumbai,Brown,Second,Individual,998 cc,68@6200,90@3500,0
445000.0,2016.0,22402.0,5.0,43.0,Hyundai,Grand i10 Magna 1.2 Kappa VTVT [2017-2020],Petrol,Manual,Mumbai,Grey,First,Individual,1197 cc,81 bhp @ 6000 rpm,114 Nm @ 4000 rpm,FWD
1060000.0,2019.0,12382.0,5.0,40.0,Honda,City V,Petrol,Manual,Pune,Maroon,First,Corporate,1497 cc,117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,FWD
